# [0]ell [1]TgradT [2]EgradE [3]BgradB [4]TgradE
9.840000000000000000e+03 1.069590638937339445e-02 1.882887152354915711e-04 8.219941144225349414e-05 -2.686083911309635960e-04
9.841000000000000000e+03 1.069376817859893358e-02 1.882522288631653705e-04 8.216897139327167775e-05 -2.685291742267397418e-04
9.842000000000000000e+03 1.068692036524667571e-02 1.881550133407400424e-04 8.213845642240990912e-05 -2.684551097828808287e-04
9.843000000000000000e+03 1.068484339991903655e-02 1.881204747529723758e-04 8.210804343363740422e-05 -2.683763852396204978e-04
9.844000000000000000e+03 1.067782352563745318e-02 1.880180843178761146e-04 8.207755918251206906e-05 -2.683036065299300769e-04
9.845000000000000000e+03 1.067577765867809558e-02 1.879847281412022890e-04 8.204719790005816644e-05 -2.682250825792410536e-04
9.846000000000000000e+03 1.066905345387494236e-02 1.878907521825933565e-04 8.201672259755799735e-05 -2.681493784549589645e-04
9.847000000000000000e+03 1.066688121030341663e-02 1.878540399845131717e-04 8.198638855156919895e-05 -2.680720619979404772e-04
9.848000000000000000e+03 1.066003364572034977e-02 1.877577916902076790e-04 8.195594575826645807e-05 -2.679966510766401927e-04
9.849000000000000000e+03 1.065808646174015890e-02 1.877217912883129096e-04 8.192563579767447683e-05 -2.679200142558433011e-04
9.850000000000000000e+03 1.065120154316468587e-02 1.876253965866694494e-04 8.189521596083354071e-05 -2.678453572236920953e-04
9.851000000000000000e+03 1.064912359948248614e-02 1.875915105846606245e-04 8.186491572859054522e-05 -2.677708741849105147e-04
9.852000000000000000e+03 1.064225544500234724e-02 1.874931052187835036e-04 8.183456218724084123e-05 -2.676930048489422655e-04
9.853000000000000000e+03 1.064020004092740279e-02 1.874594553343814009e-04 8.180428087079773464e-05 -2.676187848230614230e-04
9.854000000000000000e+03 1.063332247202447220e-02 1.873606219028874727e-04 8.177395399545773591e-05 -2.675404579996253974e-04
9.855000000000000000e+03 1.063130775349819049e-02 1.873285152615144242e-04 8.174368222530933295e-05 -2.674688500565941063e-04
9.856000000000000000e+03 1.062184624206261030e-02 1.871256998540106085e-04 8.171351303179638875e-05 -2.671711743999241563e-04
9.857000000000000000e+03 1.062221980661160955e-02 1.871891958375018815e-04 8.168347567003561083e-05 -2.673013355234320708e-04
9.858000000000000000e+03 1.061557805106935239e-02 1.870997660489416526e-04 8.165314733963964706e-05 -2.672436935844818562e-04
9.859000000000000000e+03 1.061328293369206456e-02 1.870563446312014310e-04 8.162298768574304637e-05 -2.671462184384328217e-04
9.860000000000000000e+03 1.060657456347526353e-02 1.869641976541819696e-04 8.159269742503120646e-05 -2.670835111856978742e-04
9.861000000000000000e+03 1.060487166620736714e-02 1.869429034009897309e-04 8.156257347782436729e-05 -2.670376021781044979e-04
9.862000000000000000e+03 1.059778095081338224e-02 1.868366315734340522e-04 8.153234295066498234e-05 -2.669420279590260922e-04
9.863000000000000000e+03 1.059580576346604540e-02 1.868047872958476243e-04 8.150223495189198733e-05 -2.668705331053663273e-04
9.864000000000000000e+03 1.058884257596635035e-02 1.867047783482840388e-04 8.147202837721735983e-05 -2.667916780014987490e-04
9.865000000000000000e+03 1.058686196115114254e-02 1.866723480955326817e-04 8.144194164533213821e-05 -2.667182922054294391e-04
9.866000000000000000e+03 1.058018830332827474e-02 1.865752754385867286e-04 8.141176950198961799e-05 -2.666380722416596257e-04
9.867000000000000000e+03 1.057805169188075732e-02 1.865417388113161366e-04 8.138172009390393785e-05 -2.665665433433843726e-04
9.868000000000000000e+03 1.057124028075699836e-02 1.864438854156113027e-04 8.135157320310709120e-05 -2.664894646593109900e-04
9.869000000000000000e+03 1.056919531466033770e-02 1.864111437392368094e-04 8.132154902440038116e-05 -2.664166107072031293e-04
9.870000000000000000e+03 1.056237540707118290e-02 1.863131772883073697e-04 8.129143128170139673e-05 -2.663400372487746497e-04
9.871000000000000000e+03 1.056034219677171038e-02 1.862804253225018667e-04 8.126143426164895913e-05 -2.662667874100561861e-04
9.872000000000000000e+03 1.055353369614391024e-02 1.861829728739061512e-04 8.123134483198380404e-05 -2.661909593173845067e-04
9.873000000000000000e+03 1.055151076277666654e-02 1.861503382878267586e-04 8.120137517538665876e-05 -2.661176556769150113e-04
9.874000000000000000e+03 1.054469768963924893e-02 1.860526904308406736e-04 8.117131423448920437e-05 -2.660418930567605509e-04
9.875000000000000000e+03 1.054268592688955772e-02 1.860204632758621554e-04 8.114137216219522754e-05 -2.659688779425285711e-04
9.876000000000000000e+03 1.053585796941263093e-02 1.859219345879983246e-04 8.111133972388132659e-05 -2.658924655667539803e-04
9.877000000000000000e+03 1.053383252835773422e-02 1.858890373559649826e-04 8.108143021935524958e-05 -2.658189801586359176e-04
9.878000000000000000e+03 1.052707566603692038e-02 1.857933637510961265e-04 8.105142678732040319e-05 -2.657451362670181882e-04
9.879000000000000000e+03 1.052501758853334815e-02 1.857604445608665097e-04 8.102153903823000884e-05 -2.656713287945595969e-04
9.880000000000000000e+03 1.051813029820961899e-02 1.856635299776242872e-04 8.099156413637128172e-05 -2.655961004818718427e-04
9.881000000000000000e+03 1.051626670755674564e-02 1.856309785951442868e-04 8.096170657959791766e-05 -2.655234987404983754e-04
9.882000000000000000e+03 1.050942893057309549e-02 1.855339829025790031e-04 8.093175870174235652e-05 -2.654484228453800722e-04
9.883000000000000000e+03 1.050746123485407288e-02 1.855016432596696225e-04 8.090192581055020190e-05 -2.653759352508001847e-04
9.884000000000000000e+03 1.050063786702242277e-02 1.854045413746449448e-04 8.087200451417239590e-05 -2.653005925429529612e-04
9.885000000000000000e+03 1.049858909491093069e-02 1.853691712385919165e-04 8.084220342610801309e-05 -2.652272837545940811e-04
9.886000000000000000e+03 1.049183960662462660e-02 1.852747194923956499e-04 8.081230810278377608e-05 -2.651528277310364343e-04
9.887000000000000000e+03 1.048988261577167222e-02 1.852434294565725190e-04 8.078254305675506869e-05 -2.650810892399318693e-04
9.888000000000000000e+03 1.048303124574603840e-02 1.851447534995715361e-04 8.075266795610275738e-05 -2.650042174325818126e-04
9.889000000000000000e+03 1.048100947048765004e-02 1.851122422558752984e-04 8.072293808490648424e-05 -2.649353821348256785e-04
9.890000000000000000e+03 1.047437474830465419e-02 1.850183076981333128e-04 8.069306816368527569e-05 -2.648544721896506837e-04
9.891000000000000000e+03 1.047246024960852596e-02 1.849897857421019850e-04 8.066336192876501731e-05 -2.647886446452693619e-04
9.892000000000000000e+03 1.046559940981726250e-02 1.848917932008247540e-04 8.063356171822779785e-05 -2.647154017950797402e-04
9.893000000000000000e+03 1.046361366587545208e-02 1.848581114213296663e-04 8.060387404747120063e-05 -2.646395815698022970e-04
9.894000000000000000e+03 1.045677250197622060e-02 1.847609456765833872e-04 8.057409741828234877e-05 -2.645667624927440617e-04
9.895000000000000000e+03 1.045487517591569583e-02 1.847305068350326579e-04 8.054443465409623706e-05 -2.644940024638049768e-04
9.896000000000000000e+03 1.044800516032472898e-02 1.846324155339192617e-04 8.051468103336396182e-05 -2.644200304579449423e-04
9.897000000000000000e+03 1.044610232019560492e-02 1.846018514541472090e-04 8.048504282177252158e-05 -2.643477168945668849e-04
9.898000000000000000e+03 1.043920267746774495e-02 1.845033063923201034e-04 8.045531359702821591e-05 -2.642734425445179402e-04
9.899000000000000000e+03 1.043730821694654858e-02 1.844731010011716127e-04 8.042569848844399456e-05 -2.642015924392365983e-04
9.900000000000000000e+03 1.043034506600930451e-02 1.843735590886002771e-04 8.039599286390677749e-05 -2.641278230780612335e-04
9.901000000000000000e+03 1.042840757001552675e-02 1.843431362749166510e-04 8.036639579332053131e-05 -2.640555772858963510e-04
9.902000000000000000e+03 1.042113447077999515e-02 1.842393169936505355e-04 8.033670698323169389e-05 -2.639821624505988250e-04
9.903000000000000000e+03 1.041799843858476002e-02 1.841948885884235642e-04 8.030707923763404793e-05 -2.639111110163112981e-04
9.904000000000000000e+03 1.041508917646282763e-02 1.841436195962481437e-04 8.027741507234605902e-05 -2.638358346119904375e-04
9.905000000000000000e+03 1.040867067690526629e-02 1.840434489978641432e-04 8.024810984070214807e-05 -2.637992860852678340e-04
9.906000000000000000e+03 1.040529789733816469e-02 1.840049944007600944e-04 8.021859060825698589e-05 -2.636838965078687719e-04
9.907000000000000000e+03 1.040281523851395960e-02 1.839656596351851425e-04 8.018910548788398592e-05 -2.636207549948799828e-04
9.908000000000000000e+03 1.039619172062704842e-02 1.838712602830305093e-04 8.015953242116869283e-05 -2.635386562939702427e-04
9.909000000000000000e+03 1.039406076630119448e-02 1.838376872477517985e-04 8.013007405270185734e-05 -2.634741607896910016e-04
9.910000000000000000e+03 1.038733181870020797e-02 1.837409343894778186e-04 8.010051576335924914e-05 -2.633906210799438871e-04
9.911000000000000000e+03 1.038531360940333700e-02 1.837092509222345411e-04 8.007108085492679807e-05 -2.633270831379274724e-04
9.912000000000000000e+03 1.037851398824680103e-02 1.836103344817862206e-04 8.004153691338529463e-05 -2.632385771948333813e-04
9.913000000000000000e+03 1.037652344941122559e-02 1.835790334769881208e-04 8.001212387260135043e-05 -2.631775060279291584e-04
9.914000000000000000e+03 1.036957787794745740e-02 1.834757069795895095e-04 7.998258476796551682e-05 -2.630749411085799233e-04
9.915000000000000000e+03 1.036774251477507076e-02 1.834492818522988225e-04 7.995319211232921697e-05 -2.630151680977982289e-04
9.916000000000000000e+03 1.035928638645115286e-02 1.832963839251417338e-04 7.992357566772158133e-05 -2.627888376516569324e-04
9.917000000000000000e+03 1.036097571137910116e-02 1.833852074977389008e-04 7.989416859873796188e-05 -2.630432601518593871e-04
9.918000000000000000e+03 1.035372742998538764e-02 1.832713912033268814e-04 7.986494332438303680e-05 -2.629213066835017266e-04
9.919000000000000000e+03 1.035100590263760001e-02 1.832153568126010314e-04 7.983565581165112971e-05 -2.627834300674665511e-04
9.920000000000000000e+03 1.034446757496276792e-02 1.831252036447778453e-04 7.980631042566066903e-05 -2.627243545613754182e-04
9.921000000000000000e+03 1.034223061262756586e-02 1.830847701892282281e-04 7.977702852336261881e-05 -2.626292586028645005e-04
9.922000000000000000e+03 1.033564800055825246e-02 1.829932964869699860e-04 7.974768563334010867e-05 -2.625672604428139168e-04
9.923000000000000000e+03 1.033355319042857969e-02 1.829573365851620349e-04 7.971842484893467643e-05 -2.624820643862072747e-04
9.924000000000000000e+03 1.032691907696214190e-02 1.828644423241251925e-04 7.968909751145388334e-05 -2.624173172059405287e-04
9.925000000000000000e+03 1.032488433249035414e-02 1.828300206010776839e-04 7.965985881101579635e-05 -2.623364789027368606e-04
9.926000000000000000e+03 1.031808580364365971e-02 1.827323602289796054e-04 7.963055161468888469e-05 -2.622663672470769728e-04
9.927000000000000000e+03 1.031608218662467130e-02 1.826996039833562828e-04 7.960132634725736297e-05 -2.621883774984847329e-04
9.928000000000000000e+03 1.031007839492161654e-02 1.826224320889862415e-04 7.957205246934321804e-05 -2.621377525816083747e-04
9.929000000000000000e+03 1.030771193212492998e-02 1.825800985783983775e-04 7.954288084641897608e-05 -2.620516158335351158e-04
9.930000000000000000e+03 1.030117366808492273e-02 1.824889436145905907e-04 7.951362608422779239e-05 -2.619864176644525248e-04
9.931000000000000000e+03 1.029899562580882319e-02 1.824499799847767055e-04 7.948446332955259462e-05 -2.619024113916555512e-04
9.932000000000000000e+03 1.029265420930996350e-02 1.823681843779109148e-04 7.945523345315260615e-05 -2.618511097619362045e-04
9.933000000000000000e+03 1.029053611179668246e-02 1.823309395771355475e-04 7.942612460829050474e-05 -2.617697273970446365e-04
9.934000000000000000e+03 1.028396401861153553e-02 1.822388196696651081e-04 7.939692291924638093e-05 -2.617028027778364979e-04
9.935000000000000000e+03 1.028191116685449498e-02 1.822042947255729864e-04 7.936782951484703066e-05 -2.616252849033500198e-04
9.936000000000000000e+03 1.027535567886517752e-02 1.821127522579225194e-04 7.933865260381696579e-05 -2.615595161283006554e-04
9.937000000000000000e+03 1.027334687494091923e-02 1.820797574748382001e-04 7.930958340827544786e-05 -2.614849269952878013e-04
9.938000000000000000e+03 1.026677423889453371e-02 1.819873565750260071e-04 7.928043115254186418e-05 -2.614171746731868925e-04
9.939000000000000000e+03 1.026481636171974916e-02 1.819561288536495291e-04 7.925139055798870451e-05 -2.613439308018909485e-04
9.940000000000000000e+03 1.025822177015605664e-02 1.818633480982570776e-04 7.922226700930649174e-05 -2.612761261989056112e-04
9.941000000000000000e+03 1.025624197086503001e-02 1.818310161085047764e-04 7.919325191276557589e-05 -2.612025688602426406e-04
9.942000000000000000e+03 1.024966115927087792e-02 1.817386750067062650e-04 7.916415451050625341e-05 -2.611348214799007563e-04
9.943000000000000000e+03 1.024769186047850243e-02 1.817066424185005962e-04 7.913516564315444630e-05 -2.610618184186168800e-04
9.944000000000000000e+03 1.024111249020257484e-02 1.816142392159225422e-04 7.910609373821194681e-05 -2.609938482499120425e-04
9.945000000000000000e+03 1.023915246336303507e-02 1.815825396272224476e-04 7.907712924391789740e-05 -2.609213271143455979e-04
9.946000000000000000e+03 1.023257841908600980e-02 1.814902673881576753e-04 7.904808576044097769e-05 -2.608531967450014393e-04
9.947000000000000000e+03 1.023061102538235130e-02 1.814584736019487382e-04 7.901915116848432972e-05 -2.607808675111035956e-04
9.948000000000000000e+03 1.022405127312562591e-02 1.813663652543248304e-04 7.899013896720384772e-05 -2.607127322657172672e-04
9.949000000000000000e+03 1.022210827231145522e-02 1.813347783097663088e-04 7.896123140953540569e-05 -2.606422509233588623e-04
9.950000000000000000e+03 1.021550823347681762e-02 1.812419783068535859e-04 7.893223631939308654e-05 -2.605724519047951447e-04
9.951000000000000000e+03 1.021360262879975056e-02 1.812115136786759538e-04 7.890335354039102725e-05 -2.605020038156910566e-04
9.952000000000000000e+03 1.020704318564654225e-02 1.811197008036745165e-04 7.887438931770882598e-05 -2.604340351304200918e-04
9.953000000000000000e+03 1.020509462886855408e-02 1.810880362665635217e-04 7.884553563552044314e-05 -2.603626303624083068e-04
9.954000000000000000e+03 1.019853339109902217e-02 1.809960707969867082e-04 7.881659735413429596e-05 -2.602938971601693259e-04
9.955000000000000000e+03 1.019659610126068261e-02 1.809647541089899993e-04 7.878777066715228993e-05 -2.602235549199700200e-04
9.956000000000000000e+03 1.019004253581434587e-02 1.808729167105342227e-04 7.875885842688462308e-05 -2.601543408488480235e-04
9.957000000000000000e+03 1.018810498509233053e-02 1.808416268978229311e-04 7.873005902992321573e-05 -2.600848807513495638e-04
9.958000000000000000e+03 1.018155822731125690e-02 1.807497229269262352e-04 7.870117124920745935e-05 -2.600142742241941685e-04
9.959000000000000000e+03 1.017923931042830597e-02 1.807002518009778562e-04 7.867241379516807436e-05 -2.599134989886089670e-04
9.960000000000000000e+03 1.017317021970047530e-02 1.806303589268199708e-04 7.864356170544563741e-05 -2.598792071718287609e-04
9.961000000000000000e+03 1.017079011923223766e-02 1.805829091876950065e-04 7.861481800428114927e-05 -2.597994358296863162e-04
9.962000000000000000e+03 1.016436671225607116e-02 1.804956923665614890e-04 7.858600502351348869e-05 -2.597330552553898920e-04
9.963000000000000000e+03 1.016280417021370348e-02 1.804772012170153400e-04 7.855728176765651622e-05 -2.596710944849101857e-04
9.964000000000000000e+03 1.015607673073635510e-02 1.803791203619453610e-04 7.852847973228024522e-05 -2.595978149673568115e-04
9.965000000000000000e+03 1.015430534177318329e-02 1.803533069345331953e-04 7.849978496727939078e-05 -2.595323899445163823e-04
9.966000000000000000e+03 1.014763616561158849e-02 1.802571389512187957e-04 7.847100710756963404e-05 -2.594594786871926104e-04
9.967000000000000000e+03 1.014584057062809831e-02 1.802304388735614352e-04 7.844233971117460145e-05 -2.593943016723466934e-04
9.968000000000000000e+03 1.013919328178265397e-02 1.801350999379266907e-04 7.841358760737704534e-05 -2.593212374454389817e-04
9.969000000000000000e+03 1.013739614606533508e-02 1.801083896063370782e-04 7.838494658609074771e-05 -2.592569378090511453e-04
